shoulder,neck,spine,symmetry,label
89.85711805301277,28.20162821879082,172.90700685557766,11.339248692844933,poor
94.89040205805016,17.51432950007812,176.97888722312808,4.263676097611835,poor
100.21907440780939,10.532711823507963,173.64592630496435,7.62377636112555,poor
84.42314135008047,37.41515580694272,176.40909748280438,2.7016006309560794,poor
87.75086855497699,23.301209710675437,174.73857265953896,5.443460718419971,poor
82.31327831853747,50.35133160870902,155.06063332801887,34.68788755394587,poor
87.75132099604454,36.12412946463282,169.0652551767426,16.286705966461767,poor
86.83861965554699,35.604533980533255,174.25825222484335,6.148204524662276,poor
82.02130176931381,53.0970216537574,142.9614674972121,53.885540688818026,poor
80.35909412245695,18.874549758496062,155.03677718390938,27.504747243761685,poor
91.19039034460766,24.545844026154764,178.74094476078545,1.748640922394543,good
90.14542044792921,27.82409638436028,177.47748458855745,3.7934304853875176,good
88.86276416536127,23.785042186354712,179.0842075164717,0.9759202519182111,good
87.32062526904164,52.73359809905675,146.62818385511463,48.08273864415247,poor
85.4416411968072,42.05989977628964,168.46336493303278,18.519400593441446,poor
84.41013104017502,21.382051708743102,163.07156251698518,21.997434315726736,poor
85.87987808748491,14.264512298394713,159.69566733816808,27.371105284524873,poor
87.19839893180544,20.24145247453558,158.26211858585125,22.68148233356345,poor
89.22227700573686,17.498548437496368,166.84497977152904,13.83122456983267,poor
89.22227700573686,17.498548437496368,166.84497977152904,13.83122456983267,poor
90.64230245919374,15.481583055588679,174.12145060720667,8.92112326199316,poor
86.98721249581858,33.78612071270378,169.57068719991574,18.179920150668863,poor
83.05774468839275,37.57940663418895,168.7158765930003,19.172159857129344,poor
83.74191736886988,37.01513378481705,169.773797764675,17.140849937573194,poor
101.77473390155723,0.46962702694197334,161.44936325334024,31.016536641912836,poor
87.67561702905414,28.015267468179296,177.4170886532494,6.103550616146265,poor
85.89901830231955,24.7751405690366,179.99989459439053,2.5009444535799332,good
87.74219601132972,24.3137964867567,178.86535427865775,0.6461739683506096,good
98.57196335909535,10.67635568331711,159.8608946884176,27.6550502271636,poor
83.18357552987744,44.79896300224258,166.40683596307522,19.792086509999677,poor
90.62959860840972,29.05460409922657,179.94197886269234,1.054950515625933,poor
87.88601490769929,26.565051177237073,179.5861627303024,0.5761382943588842,good
88.86182299251284,27.85633573475296,176.45132950075762,5.412968802163476,good
88.49750438430027,29.054604099208923,176.54689600105937,5.519262910909703,good
89.4419418732289,29.00416768660469,175.41667909311903,6.535643110703859,good
90.1890942953436,26.56505117722474,177.7593911195663,2.8210963587710296,good
90.1884722791297,26.56505117722245,177.90109406478655,2.0876836077820258,good
90.1884722791297,26.214979487550572,178.7704214459243,0.6426802055196958,good
84.516409555541,39.173657970551055,171.31888906703304,7.755208579469894,poor
86.95023953073476,32.44470325935517,177.40908209478332,0.7607631722615622,poor
93.07333251107056,19.224580320652382,176.08526465399032,8.830198472694406,poor
88.45184230102338,29.02647657103001,178.7912076078569,0.21559232796039396,poor
90.78752125567013,25.31968691047451,178.78725837370837,2.80949477070709,good
89.2335469989898,24.92177052274385,178.57384068455747,2.4486466394683646,good
92.08256527972868,13.60054251700834,169.7778313659461,17.484149519292146,good
